customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,missing_value,year,month,day,weekday,annual_income_bin,credit_score_binarize,spending_ratio_bin,loan_amount_kbins,annual_income_scaled,transaction_count_scaled,spending_ratio_normalized,credit_score_maxabs,age_robust,loan_sqrt,income_power,loan_power,debt_to_income,avg_monthly_txn,spending_to_income
1156,39.69642857142857,Male,North,Post-Graduate,Salaried,1135129.0,843758.0,Education,708.0,4,55,31.51,2020-02-24,1,0,2020,2,24,0,very high,1.0,level 1,2.0,0.06829435735897693,0.4430379746835442,1.0,0.833922261484099,0.0,918.5630081818014,0.1216165438261856,1.0234625131236508,0.7433146364862496,27.5,2.775895955437664e-05
1157,28.0,Male,South,Primary,Self-Employed,316492.0,76137.0,Home,604.0,4,27,72.8,2023-02-16,1,0,2023,2,16,3,medium,1.0,level 4,0.0,-1.578466055527169,0.08860759493670883,1.0,0.7114252061248527,-0.6498015873015872,275.9293387807828,-1.6740733939094232,-2.0599131886326894,0.24056532234622044,13.5,0.00023002161192068045
1158,23.0,Male,North,Primary,Salaried,429189.0,183300.0,Car,701.0,1,49,40.01,2020-11-12,0,0,2020,11,12,3,medium,1.0,level 2,0.0,-1.3517661161755028,0.36708860759493667,1.0,0.8256772673733804,-0.927579365079365,428.1354925721529,-1.3914794776729347,-1.1784970226756233,0.42708457113299736,4.454545454545454,9.322233328440384e-05
1159,42.0,Female,East,Secondary,Salaried,472670.0,142881.0,Education,705.0,0,74,65.37,2021-04-16,0,0,2021,4,16,4,medium,1.0,level 3,0.0,-1.2643002558336145,0.6835443037974683,1.0,0.8303886925795053,0.12797619047619058,377.9960317252021,-1.2870918821112225,-1.4521900472098972,0.30228489220809446,18.5,0.00013829944781771638
1160,37.0,Female,West,Graduate,Self-Employed,1067869.0,469424.0,Home,703.0,3,84,70.52,2018-12-13,0,0,2018,12,13,3,very high,1.0,level 4,1.0,-0.0670050554097132,0.8101265822784809,1.0,0.8280329799764429,-0.14980158730158719,685.145240076876,-0.010584337059328455,0.05807202594875882,0.4395895002102318,7.0,6.603806272117647e-05
1161,41.0,Male,North,Graduate,Self-Employed,1368544.0,689887.0,Education,843.0,5,55,38.19,2021-06-02,1,0,2021,6,2,2,very high,1.0,level 2,2.0,0.5378291838740499,0.4430379746835442,1.0,0.9929328621908127,0.07242063492063504,830.5943654997908,0.5676014217560443,0.6728579198926146,0.5041029006009307,9.166666666666666,2.7905569714967146e-05
1162,22.0,Male,West,Post-Graduate,Salaried,1696906.0,624159.0,Business,753.0,6,25,75.16,2019-09-29,1,0,2019,9,29,6,very high,1.0,level 4,1.0,1.1983582617145587,0.06329113924050633,1.0,0.8869257950530035,-0.9831349206349205,790.0373408896569,1.1672758428678622,0.5061604247916179,0.36782178859642195,2.7777777777777777,4.4292376831716075e-05
1163,39.69642857142857,Female,North,Primary,Salaried,1085296.0,749364.0,Home,634.0,1,49,63.29,2023-03-31,1,0,2023,3,31,4,very high,1.0,level 3,2.0,-0.031949110326157396,0.36708860759493667,1.0,0.7467608951707891,0.0,865.6581311349187,0.02384334178058634,0.8143313372110377,0.6904696967463254,16.333333333333332,5.8315888015803984e-05
1164,23.0,Male,West,Graduate,Salaried,836308.0,244431.0,Business,762.0,3,29,69.35,2022-11-29,0,0,2022,11,29,1,high,1.0,level 4,0.0,-0.5328103976655957,0.11392405063291139,1.0,0.8975265017667845,-0.927579365079365,494.39963592219607,-0.48112094398857536,-0.836011230721503,0.292273899089809,2.6363636363636362,8.292399450919996e-05
1165,45.0,Male,West,Post-Graduate,Self-Employed,362624.0,238927.0,Education,724.0,2,60,69.51,2019-02-13,0,0,2019,2,13,2,medium,1.0,level 4,0.0,-1.485667475244011,0.5063291139240506,1.0,0.8527679623085983,0.29464285714285726,488.80159574207613,-1.556046739365679,-0.8641926042978879,0.6588835818919873,30.0,0.00019168615425344158
1166,33.0,Male,South,Post-Graduate,Salaried,1920856.0,476332.0,Home,772.0,3,32,76.19,2018-04-08,0,1,2018,4,8,6,very high,1.0,level 4,1.0,1.6488534072624053,0.15189873417721517,1.0,0.9093050647820966,-0.3720238095238094,690.1680954666044,1.5612365128652852,0.08013778654511004,0.24797902601756716,8.0,3.9664607862328044e-05
1167,40.0,Male,East,Secondary,Self-Employed,1135772.0,637772.0,Car,750.0,2,24,66.85,2019-02-13,0,0,2019,2,13,2,very high,1.0,level 4,2.0,0.06958780848015249,0.050632911392405056,1.0,0.8833922261484098,0.01686507936507948,798.6062859757617,0.12287175871200991,0.5416646080991183,0.5615317158725519,12.0,5.8858644164497796e-05
1168,30.0,Female,East,Secondary,Self-Employed,1733854.0,1370104.0,Car,682.0,4,92,66.96,2022-06-12,1,0,2022,6,12,6,very high,1.0,level 4,3.0,1.2726824172747366,0.9113924050632911,1.0,0.8032979976442874,-0.538690476190476,1170.5144168270633,1.2330385511582318,1.9588763921159087,0.7902072492839651,15.333333333333334,3.861916862665483e-05
1169,27.0,Male,East,Primary,Self-Employed,693158.0,235387.0,Business,723.0,3,55,51.62,2018-09-30,0,0,2018,9,30,6,high,1.0,level 2,0.0,-0.8207692281419262,0.4430379746835442,1.0,0.8515901060070671,-0.7053571428571428,485.16698156407966,-0.7865473432069029,-0.8825599614152192,0.339586356934494,6.111111111111111,7.447075558530667e-05
1170,59.0,Female,South,Primary,Self-Employed,1347647.0,566895.0,Car,691.0,6,24,20.66,2019-03-12,1,0,2019,3,12,1,very high,1.0,level 1,1.0,0.4957930282298733,0.050632911392405056,1.0,0.8138987043580683,1.072420634920635,752.9242989836362,0.5284108596572265,0.3505480337933014,0.4206554090203147,8.0,1.533042406505561e-05
1171,22.0,Male,South,Primary,Self-Employed,702420.0,198269.0,Car,766.0,4,72,68.09,2021-11-20,1,0,2021,11,20,5,high,1.0,level 4,0.0,-0.8021378995504364,0.6582278481012658,1.0,0.9022379269729093,-0.9831349206349205,445.2740729034198,-0.766384372624083,-1.0879683153877513,0.2822655960821161,6.545454545454546,9.693630591384072e-05
1172,52.0,Male,South,Primary,Self-Employed,1384446.0,497862.0,Car,716.0,3,53,39.48,2018-06-22,0,0,2018,6,22,4,very high,1.0,level 2,1.0,0.5698174571694365,0.4177215189873418,1.0,0.8433451118963486,0.6835317460317462,705.5933673157649,0.5973345262315279,0.14749811415298134,0.359610992411405,8.833333333333334,2.8516821891211355e-05
1173,38.0,Male,North,Primary,Salaried,1505129.0,1106647.0,Car,704.0,0,60,61.29,2018-09-07,0,0,2018,9,7,4,very high,1.0,level 3,3.0,0.8125819387508197,0.5063291139240506,1.0,0.8292108362779741,-0.09424603174603163,1051.9729083964091,0.8205684269124878,1.5301701805093622,0.7352505997824771,6.666666666666667,4.0720762140653725e-05
1174,49.0,Female,East,Primary,Salaried,1955367.0,1138651.0,Car,633.0,5,91,33.62,2019-03-10,1,0,2019,3,10,6,very high,1.0,level 1,3.0,1.718275322725686,0.8987341772151898,1.0,0.7455830388692579,0.5168650793650795,1067.0759110766207,1.6210053606566097,1.5858422924437754,0.5823208635514459,30.333333333333332,1.7193703279230956e-05
1175,37.0,Female,North,Secondary,Salaried,1101178.5313174946,203686.0,Home,700.0,0,62,59.54,2021-09-19,0,0,2021,9,19,6,very high,1.0,level 3,0.0,0.0,0.5316455696202531,1.0,0.8244994110718492,-0.14980158730158719,451.31585392051096,0.055112186147038486,-1.0563931606089356,0.18497091453127207,6.888888888888889,5.4069343259683725e-05
1176,44.0,Male,South,Primary,Self-Employed,1867303.0,705693.0,Car,845.0,2,26,67.03,2022-07-27,0,1,2022,7,27,2,very high,1.0,level 4,2.0,1.5411268320021962,0.07594936708860756,1.0,0.9952885747938751,0.2390873015873017,840.0553553189218,1.4680102752863953,0.7112655283951834,0.37792099086222214,3.7142857142857144,3.589669164565151e-05
1177,25.0,Female,South,Graduate,Salaried,621486.0,485204.0,Home,822.0,0,92,42.92,2020-12-19,0,0,2020,12,19,5,high,1.0,level 2,1.0,-0.9649437674216996,0.9113924050632911,1.0,0.9681978798586572,-0.8164682539682538,696.5658619254895,-0.9446964081167534,0.10814947621936834,0.7807158970596281,7.666666666666667,6.906028454381918e-05
1178,23.0,Female,South,Post-Graduate,Self-Employed,1101178.5313174946,398349.0,Home,713.0,3,31,48.46,2018-07-03,0,0,2018,7,3,1,very high,1.0,level 2,1.0,0.0,0.1392405063291139,1.0,0.839811542991755,-0.927579365079365,631.1489523084072,0.055112186147038486,-0.18343632217115155,0.36174788072139324,4.428571428571429,4.400739627753231e-05
1179,22.0,Female,North,Post-Graduate,Self-Employed,1258079.0,369853.0,Education,609.0,1,74,25.7,2022-11-24,1,0,2022,11,24,3,very high,1.0,level 1,1.0,0.31561910906742846,0.6835443037974683,1.0,0.7173144876325088,-0.9831349206349205,608.1554077700863,0.35885612703237735,-0.2888124221150094,0.29398233338287977,6.7272727272727275,2.0427969944653715e-05
1180,34.0,Female,South,Secondary,,607507.0,193480.0,Business,773.0,4,51,39.02,2020-08-10,1,0,2020,8,10,0,high,1.0,level 2,0.0,-0.9930637568819065,0.3924050632911392,1.0,0.9104829210836278,-0.31646825396825384,439.8636152263563,-0.9760067432972578,-1.1163919794648196,0.3184819269572202,6.375,6.422971257944353e-05
1181,59.0,Female,North,Primary,Salaried,883404.0,695272.0,Education,645.0,6,42,59.37,2020-11-07,1,0,2020,11,7,5,high,1.0,level 3,2.0,-0.4380726464947032,0.2784810126582278,1.0,0.7597173144876325,1.072420634920635,833.8297188275313,-0.38327565346152576,0.6860119641958836,0.7870374143653414,3.8181818181818183,6.720594427917465e-05
1182,31.0,Female,North,Graduate,Salaried,223387.0,66767.0,Car,628.0,3,46,77.91,2018-12-11,1,0,2018,12,11,1,low,1.0,level 4,0.0,-1.7657549616501083,0.3291139240506329,1.0,0.7396937573616019,-0.48313492063492053,258.39311136328695,-1.9251266124669315,-2.172994239517469,0.29888489482378117,3.8333333333333335,0.0003487669380939804
1183,35.0,Female,North,Secondary,Self-Employed,1252330.0,809073.0,Business,602.0,2,42,61.33,2019-04-21,1,0,2019,4,21,6,very high,1.0,level 3,2.0,0.3040544893230455,0.2784810126582278,1.0,0.7090694935217904,-0.2609126984126983,899.4848525684021,0.347882514504123,0.948625361168703,0.6460541550549775,10.5,4.897271485950189e-05
1184,59.0,Female,West,Primary,Self-Employed,1074631.0,220943.0,Business,728.0,2,84,36.67,2021-10-15,0,0,2021,10,15,4,very high,1.0,level 2,0.0,-0.05340269696276281,0.8101265822784809,1.0,0.8574793875147232,1.072420634920635,470.0457424549232,0.0027890682439900773,-0.9595816221216681,0.20559894512628055,8.4,3.412334094214665e-05
1185,55.0,Female,South,Graduate,Salaried,1907017.0,1314070.0,Car,818.0,0,32,52.32,2020-12-16,0,0,2020,12,16,2,very high,1.0,level 3,3.0,1.6210150401302925,0.15189873417721517,1.0,0.9634864546525324,0.8501984126984128,1146.3289231280871,1.537201671861424,1.8728954031248124,0.6890709416853652,2.6666666666666665,2.7435518403873693e-05
1186,56.0,Female,South,Secondary,Salaried,751120.0,488023.0,Home,780.0,2,35,28.93,2023-01-18,0,0,2023,1,18,2,high,1.0,level 1,1.0,-0.7041735611348073,0.18987341772151894,1.0,0.9187279151943463,0.9057539682539684,698.5864298710648,-0.6613229701995648,0.11697451881458373,0.6497270742358079,35.0,3.851581638087123e-05
1187,26.0,Female,East,Primary,Salaried,1782460.0,1191110.0,Car,845.0,4,73,61.74,2022-02-18,1,0,2022,2,18,4,very high,1.0,level 3,3.0,1.370457666412931,0.6708860759493671,1.0,0.9952885747938751,-0.7609126984126983,1091.3798605435231,1.3190755052482226,1.6747637626882268,0.6682393994816153,36.5,3.4637523422685505e-05
1188,41.0,Male,South,Post-Graduate,Salaried,1132883.0,820838.0,Business,820.0,4,99,33.53,2021-08-21,1,0,2021,8,21,5,very high,1.0,level 1,2.0,0.06377633058112267,1.0,1.0,0.9658421672555948,0.07242063492063504,906.001103752087,0.11723082626028705,0.9742582048276505,0.7245567282764416,12.375,2.959705459434028e-05
1189,24.0,Female,West,Post-Graduate,Self-Employed,607442.0,422190.0,Home,648.0,2,41,61.72,2019-03-18,1,0,2019,3,18,0,high,1.0,level 3,1.0,-0.9931945101056646,0.26582278481012656,1.0,0.7632508833922261,-0.8720238095238094,649.7614947040183,-0.9761527053472072,-0.09927431081740294,0.6950293196716724,13.666666666666666,0.00010160640851307614
1190,32.0,Female,West,Primary,Self-Employed,969727.0,411239.0,Education,693.0,6,37,42.29,2022-05-20,1,0,2022,5,20,4,very high,1.0,level 2,1.0,-0.2644263305798706,0.2151898734177215,1.0,0.8162544169611308,-0.42757936507936495,641.2791903687504,-0.20689738945684785,-0.1375064695012938,0.4240770856127549,7.4,4.361021194624879e-05
1191,48.0,Female,South,Secondary,,802272.0,466686.0,Home,839.0,6,89,79.47,2018-01-10,1,0,2018,1,10,2,high,1.0,level 4,1.0,-0.601276808801414,0.8734177215189873,1.0,0.9882214369846879,0.46130952380952395,683.1442014684748,-0.5526013928772385,0.04926304386529129,0.58170545650353,89.0,9.905618044752901e-05
1192,31.0,Female,South,Graduate,Salaried,716595.0,287144.0,Business,804.0,5,89,51.08,2020-11-09,1,0,2020,11,9,0,high,1.0,level 2,0.0,-0.7736236388308975,0.8734177215189873,1.0,0.9469964664310954,-0.48313492063492053,535.8581901958763,-0.7356407887539645,-0.6311944101296759,0.40070611712334026,8.090909090909092,7.128154675932709e-05
1193,39.0,Male,North,Post-Graduate,Unemployed,787100.0,384532.0,Business,748.0,4,89,57.87,2019-03-15,1,0,2019,3,15,4,high,1.0,level 3,1.0,-0.6317966228145951,0.8734177215189873,1.0,0.8810365135453475,-0.03869047619047608,620.1064424758059,-0.5846825265482855,-0.2338445452617647,0.48854275187396773,29.666666666666668,7.352305933172404e-05
1194,39.69642857142857,Female,South,Primary,Self-Employed,1030051.0,304220.0,Home,659.0,0,50,75.36,2022-09-14,1,0,2022,9,14,2,very high,1.0,level 4,0.0,-0.14307929258019078,0.379746835443038,1.0,0.7762073027090695,0.0,551.561419970614,-0.08573213451351784,-0.5553079379962317,0.29534459944216357,5.555555555555555,7.316142598764528e-05
1195,39.69642857142857,Male,West,Secondary,Salaried,864917.0,301153.0,Education,819.0,1,99,42.27,2022-01-03,0,0,2022,1,3,0,high,1.0,level 2,0.0,-0.47526087491954366,1.0,1.0,0.9646643109540636,0.0,548.7740883095703,-0.42154097423715675,-0.5687131741349752,0.3481871670923337,99.0,4.88717414503357e-05
1196,51.0,Female,East,Primary,Salaried,1344620.0,306439.0,Education,744.0,0,40,51.95,2022-12-21,0,1,2022,12,21,2,very high,1.0,level 2,0.0,0.4897039511788649,0.25316455696202533,1.0,0.8763250883392226,0.6279761904761906,553.5693271849516,0.5227227353954048,-0.5456682525695543,0.22790007585786318,3.3333333333333335,3.8635450908063246e-05
1197,53.0,Male,North,Post-Graduate,Salaried,315359.0,245360.0,Education,742.0,4,61,69.67,2022-08-25,1,0,2022,8,25,3,medium,1.0,level 4,0.0,-1.5807451847966745,0.5189873417721519,1.0,0.8739693757361602,0.7390873015873017,495.3382682571578,-1.67701870144779,-0.8312987195327294,0.7780339232430341,7.625,0.00022092282129255864
1198,34.0,Female,West,Graduate,Salaried,1771970.0,557664.0,Business,648.0,0,31,40.97,2023-02-12,1,0,2023,2,12,6,very high,1.0,level 2,1.0,1.3493561076864433,0.1392405063291139,1.0,0.7632508833922261,-0.31646825396825384,746.7690406009076,1.3005521926176487,0.3244412048395637,0.31471413172909246,15.5,2.312115893609937e-05
1199,53.0,Male,East,Secondary,Salaried,329350.0,173588.0,Home,751.0,1,47,63.37,2019-04-16,0,0,2019,4,16,1,medium,1.0,level 3,0.0,-1.5526010562797736,0.3417721518987341,1.0,0.8845700824499411,0.7390873015873017,416.63893241030655,-1.6408110889775624,-1.2400496686748326,0.5270623956277516,11.75,0.000192409291027782
1200,59.0,Female,East,Post-Graduate,Salaried,1457669.0,666414.0,Education,847.0,0,85,25.85,2020-08-06,0,1,2020,8,6,3,very high,1.0,level 1,2.0,0.7171119695268823,0.8227848101265822,1.0,0.9976442873969376,1.072420634920635,816.3418401625632,0.7332755266323835,0.6146617909897677,0.4571778641104393,10.625,1.773379278834907e-05
1201,36.0,Female,West,Secondary,Self-Employed,1322647.0,353360.0,Business,658.0,2,82,49.84,2023-04-26,1,0,2023,4,26,2,very high,1.0,level 2,1.0,0.4455033267844785,0.7848101265822784,1.0,0.7750294464075382,-0.20535714285714274,594.4409138005224,0.4813461657917366,-0.35243435253592115,0.26716123047192486,20.5,3.7682011904914916e-05
1202,52.0,Male,South,Primary,Salaried,1934509.0,407731.0,Home,831.0,5,33,34.33,2019-01-27,1,0,2019,1,27,6,very high,1.0,level 1,1.0,1.6763176190157643,0.16455696202531644,1.0,0.9787985865724381,0.6835317460317462,638.5381742699492,1.5849103554307118,-0.1499048208675334,0.2107671765807241,33.0,1.7746105084029073e-05
1203,48.0,Male,East,Graduate,Salaried,475709.0,175754.0,Education,641.0,5,58,59.41,2018-11-29,1,0,2018,11,29,3,medium,1.0,level 3,0.0,-1.2581870397259123,0.4810126582278481,1.0,0.7550058892815077,0.46130952380952395,419.2302470003805,-1.2798784244695218,-1.2261161883891292,0.3694569579301632,5.2727272727272725,0.00012488727352225835
1204,45.0,Male,South,Graduate,Self-Employed,1474634.0,757958.0,Car,751.0,0,55,36.59,2021-02-15,0,0,2021,2,15,0,very high,1.0,level 2,2.0,0.7512385609277272,0.4430379746835442,1.0,0.8845700824499411,0.29464285714285726,870.6078336426798,0.7645511980992056,0.8341132580841039,0.5139973715511781,27.5,2.481293663376811e-05
1205,28.0,Male,North,Post-Graduate,,1548711.0,725666.0,Business,797.0,6,99,71.43,2023-04-07,1,0,2023,4,7,4,very high,1.0,level 4,2.0,0.9002509694865476,1.0,1.0,0.9387514723203769,-0.6498015873015872,851.8603171882113,0.9001869899428021,0.7589433566738936,0.46856127450505614,24.75,4.612222680667988e-05
1206,23.0,Male,North,Primary,Self-Employed,1726912.0,722222.0,Home,759.0,2,23,67.92,2020-12-09,0,0,2020,12,9,2,very high,1.0,level 4,2.0,1.2587179729773794,0.03797468354430378,1.0,0.8939929328621908,-0.927579365079365,849.8364548546973,1.2207068103846301,0.7507885279559972,0.4182158673979913,1.9166666666666667,3.933031908979728e-05
1207,39.0,Female,West,Primary,Self-Employed,1101178.5313174946,81852.0,Car,718.0,5,32,39.38,2023-05-28,1,0,2023,5,28,6,very high,1.0,level 2,0.0,0.0,0.15189873417721517,1.0,0.8457008244994111,-0.03869047619047608,286.09788534695605,0.055112186147038486,-1.9956781818048244,0.07433127115370562,6.4,3.5761685212736735e-05
1208,48.0,Male,North,Post-Graduate,Salaried,1920090.0,491194.0,Car,795.0,1,45,24.76,2018-11-24,0,0,2018,11,24,5,very high,1.0,level 1,1.0,1.6473125308101184,0.31645569620253167,1.0,0.9363957597173145,0.46130952380952395,700.8523382282461,1.5599071806346165,0.12685879786968812,0.2558182168544183,4.090909090909091,1.2895228869480077e-05
1209,39.69642857142857,Male,North,Post-Graduate,Salaried,1227557.0,768629.0,Business,843.0,1,66,59.1,2022-11-30,0,1,2022,11,30,2,very high,1.0,level 3,2.0,0.2542214183667749,0.5822784810126582,1.0,0.9929328621908127,0.0,876.7148909423177,0.3004662577316363,0.8584578573007591,0.6261452625010488,6.0,4.8144403885114906e-05
1210,29.0,Female,East,Post-Graduate,Unemployed,1261339.0,437185.0,Home,755.0,5,52,34.39,2018-05-27,1,0,2018,5,27,6,very high,1.0,level 1,1.0,0.32217688613590795,0.40506329113924044,1.0,0.889281507656066,-0.5942460317460316,661.1996672715436,0.36507378051930267,-0.04803844557866387,0.34660388682186155,10.4,2.7264676665036126e-05
1211,54.0,Female,North,Secondary,Self-Employed,1353976.0,739744.0,Business,616.0,2,34,35.24,2018-02-15,1,0,2018,2,15,3,very high,1.0,level 1,2.0,0.5085243690477894,0.17721518987341772,1.0,0.7255594817432274,0.7946428571428572,860.0837168555163,0.5402946370019734,0.7919976548776497,0.5463494183057898,17.0,2.6027049223915346e-05
1212,53.0,Female,West,Secondary,Salaried,1454311.0,885677.0,Home,797.0,3,20,70.22,2020-04-25,0,0,2020,4,25,5,very high,1.0,level 4,2.0,0.7103570568287368,0.0,1.0,0.9387514723203769,0.7390873015873017,941.1041387646746,0.7270752780008486,1.1110755100749605,0.6090011008649456,5.0,4.8284032782534134e-05
1213,43.0,Male,South,Primary,Unemployed,1049710.0,343870.0,Business,826.0,4,65,65.55,2021-09-30,1,0,2021,9,30,3,very high,1.0,level 3,1.0,-0.10353348295159015,0.5696202531645569,1.0,0.9729093050647821,0.18353174603174616,586.4042973921661,-0.046592229221814406,-0.3899933516256957,0.3275857141496223,7.222222222222222,6.244581836888284e-05
1214,56.0,Female,South,Graduate,Self-Employed,1960462.0,1459205.0,Business,818.0,2,65,47.62,2022-09-29,0,0,2022,9,29,3,very high,1.0,level 2,3.0,1.7285243638802574,0.5696202531645569,1.0,0.9634864546525324,0.9057539682539684,1207.975579223355,1.6298091874659066,2.0906431308551086,0.7443169008121555,7.222222222222222,2.4290192821896064e-05
1215,56.0,Male,North,Secondary,Self-Employed,664894.0,301548.0,Car,624.0,5,45,77.97,2021-04-15,1,0,2021,4,15,3,high,1.0,level 4,0.0,-0.8776247530080318,0.31645569620253167,1.0,0.734982332155477,0.9057539682539684,549.1338634613604,-0.8484545935309432,-0.5669813410983394,0.45352793076791187,11.25,0.00011726681245431602
1216,42.0,Male,East,Secondary,,439017.0,308925.0,Business,653.0,6,92,38.29,2018-05-10,1,1,2018,5,10,3,medium,1.0,level 2,0.0,-1.3319962287432892,0.9113924050632911,1.0,0.7691401648998822,0.12797619047619058,555.8102194094671,-1.367685405660734,-0.5349267788661772,0.7036743451848106,18.4,8.721757927369556e-05
1217,39.0,Male,North,Secondary,Self-Employed,935036.0,334733.0,Car,608.0,3,33,55.9,2022-12-30,1,0,2022,12,30,4,very high,1.0,level 3,1.0,-0.3342103318935582,0.16455696202531644,1.0,0.7161366313309776,-0.03869047619047608,578.5611462931122,-0.27733858065381267,-0.42685015889196626,0.35798942500609604,2.75,5.9783794420749575e-05
1218,55.0,Female,South,Post-Graduate,Self-Employed,1101178.5313174946,440919.0,Business,601.0,5,60,79.34,2021-08-23,1,0,2021,8,23,0,very high,1.0,level 4,1.0,0.0,0.5063291139240506,1.0,0.7078916372202592,0.8501984126984128,664.0173190512428,0.055112186147038486,-0.035472492949219045,0.4004064622223125,7.5,7.205007884150666e-05
1219,36.0,Female,West,Post-Graduate,Salaried,1433954.0,965763.0,Business,812.0,4,67,69.88,2019-01-26,1,0,2019,1,26,5,very high,1.0,level 4,2.0,0.6694071587357808,0.5949367088607594,1.0,0.9564193168433451,-0.20535714285714274,982.7324152585993,0.6894189223504826,1.2706689590953915,0.6734964998877231,67.0,4.873238611559366e-05
1220,23.0,Female,West,Post-Graduate,Self-Employed,1294979.0,309256.0,Business,823.0,4,66,24.93,2022-12-25,1,0,2022,12,25,6,very high,1.0,level 1,0.0,0.3898467084008312,0.5822784810126582,1.0,0.9693757361601885,-0.927579365079365,556.1079031986508,0.42902583048367526,-0.533501187534094,0.23881159462817544,5.5,1.9251277433842558e-05
1221,32.0,Male,West,Graduate,Salaried,1376371.0,776622.0,Car,650.0,0,48,58.38,2021-08-26,1,0,2021,8,26,3,very high,1.0,level 3,2.0,0.5535738836025741,0.35443037974683544,1.0,0.7656065959952886,-0.42757936507936495,881.2615956683918,0.582245733802554,0.8765377445987268,0.5642533880763253,6.0,4.24158893205393e-05
1222,27.0,Male,South,Post-Graduate,Self-Employed,470914.0,362753.0,Business,761.0,0,20,36.14,2020-10-25,0,0,2020,10,25,6,medium,1.0,level 2,1.0,-1.267832604463139,0.0,1.0,0.8963486454652533,-0.7053571428571428,602.289797356721,-1.2912647058526023,-0.315951133269808,0.7703168731445657,2.0,7.674437370730112e-05
1223,58.0,Male,West,Graduate,Salaried,1597515.0,1189235.0,Car,810.0,0,76,39.88,2023-06-05,0,0,2023,6,5,0,very high,1.0,level 2,3.0,0.9984245130601894,0.7088607594936709,1.0,0.9540636042402827,1.0168650793650795,1090.5205179179345,0.9887526336732518,1.6716334572532603,0.7444280648382018,12.666666666666666,2.4963771858167216e-05
1224,55.0,Female,West,Graduate,Salaried,402416.0,81812.0,Education,645.0,2,39,26.48,2019-04-17,1,0,2019,4,17,2,medium,1.0,level 1,0.0,-1.405622363247405,0.240506329113924,1.0,0.7597173144876325,0.8501984126984128,286.02797066021355,-1.456929053160387,-1.9961166407343687,0.203302055584271,9.75,6.580255258240228e-05
1225,46.0,Male,East,Secondary,Salaried,1542057.0,1170501.0,Car,608.0,0,60,69.09,2023-04-27,1,0,2023,4,27,3,very high,1.0,level 4,3.0,0.8868658625498413,0.5063291139240506,1.0,0.7161366313309776,0.3501984126984128,1081.8969451847065,0.8880637903829182,1.6401649624516066,0.7590517082053387,15.0,4.4803791299543405e-05
1226,41.0,Female,West,Secondary,Unemployed,1842892.0,418174.0,Education,738.0,5,64,43.67,2022-01-15,1,0,2022,1,15,5,very high,1.0,level 2,1.0,1.492021955922855,0.5569620253164557,1.0,0.8692579505300353,0.07242063492063504,646.6637456978704,1.4253170525492282,-0.11321313192573185,0.22691183205526966,64.0,2.3696451012864565e-05
1227,39.0,Female,East,Secondary,Self-Employed,1451772.0,1007927.0,Car,721.0,4,27,71.77,2022-04-28,1,1,2022,4,28,3,very high,1.0,level 4,3.0,0.7052496347499426,0.08860759493670883,1.0,0.8492343934040048,-0.03869047619047608,1003.9556763124556,0.7223851119752617,1.3509767589814954,0.6942736187224992,6.75,4.943613735490146e-05
1228,43.0,Female,West,Graduate,Salaried,267411.0,71851.0,Home,821.0,3,38,55.78,2022-04-06,0,0,2022,4,6,2,low,1.0,level 3,0.0,-1.677196808992826,0.22784810126582278,1.0,0.967020023557126,0.18353174603174616,268.05036840116446,-1.8039791475792675,-2.1103479720179887,0.2686912655051587,9.5,0.00020859276544345594
1229,39.69642857142857,Male,North,Graduate,Salaried,1101178.5313174946,479852.0,Car,704.0,2,94,55.92,2019-06-27,0,0,2019,6,27,3,very high,1.0,level 3,1.0,0.0,0.9367088607594936,1.0,0.8292108362779741,0.0,692.7135049932259,0.055112186147038486,0.09129506278991938,0.43576221870752024,15.666666666666666,5.0781956249269635e-05
1230,34.0,Female,South,Primary,Self-Employed,901979.0,525606.0,Car,743.0,5,22,52.04,2020-12-08,1,1,2020,12,8,1,very high,1.0,level 3,1.0,-0.40070739832077484,0.0253164556962025,1.0,0.8751472320376914,-0.31646825396825384,724.986896433308,-0.3450083452004716,0.23134514254655375,0.5827253184386776,1.8333333333333333,5.7695356543777625e-05
1231,22.0,Male,North,Post-Graduate,Salaried,889984.0,391255.0,Car,700.0,0,44,63.75,2019-05-23,0,0,2019,5,23,3,high,1.0,level 3,1.0,-0.42483639707427523,0.30379746835443033,1.0,0.8244994110718492,-0.9831349206349205,625.5037969509058,-0.3696994417939723,-0.2091609105239337,0.4396202628361858,8.8,7.163050122249389e-05
1232,58.0,Female,South,Secondary,Self-Employed,694178.0,364804.0,Home,829.0,3,51,69.35,2023-05-31,0,0,2023,5,31,2,high,1.0,level 4,1.0,-0.8187174083229541,0.3924050632911392,1.0,0.9764428739693758,1.0168650793650795,603.9900661434756,-0.7843239052515353,-0.30807341786156156,0.5255193912800463,10.2,9.990233052617627e-05
1233,48.0,Female,East,Primary,Salaried,215434.0,91064.0,Business,656.0,3,52,51.55,2023-04-13,1,0,2023,4,13,3,low,1.0,level 2,0.0,-1.7817531214739173,0.40506329113924044,1.0,0.7726737338044759,0.46130952380952395,301.76812290233704,-1.9475596006292384,-1.8984746918809439,0.4227002237344152,13.0,0.00023928442121485
